City,Price (CHF/Month),Net Price,Additional Costs,Rooms,Living Space,Street,PLZ/City,Description,Eigenschaften,Hauptangaben,Listing URL
Zurich,1’910.–,CHF 1’660.–,CHF 250.–,1,"78
m2","Giessliweg 81,",4057 Basel,"Die Liegenschaft wurde im 2022/2023 von englerarchitekten GmbH neu erstellt und befindet sich in einer verkehrsberuhigten Seitenstrasse nahe dem Stücki Park.

Diese hochwertige und barrierefreie 1-Zimmer-Loftwohnung mit ca. 78.5 m2 verfügt über:

- halboffene Küche mit GWM, grossem Kühlschrank und Gefrierrer
- Wohn-/Schlafbereich (67.5 m2) mit Zugang zum Patio (9.5 m2)
- WC mit DU (Bild stammt von ähnlicher Wohnung)
- grosses Reduit mit Waschturm (6.5 m2)

Der Wohn- und Küchenbereich sind mit Parkettboden ausgestattet.
Ein Fahrradraum steht zur Mitbenützung zur Verfügung. Das Haus verfügt ausserdem über einen Lift und der Hauseingang ist ohne Treppenstufen zu erreichen.

Die 8er-Tram- und 36er-Bushaltestelle Kleinhüningen ist in nur 3-5 Gehminuten zu erreichen. Der Stücki Park mit diversen Einkaufs- und Freizeitaktivitäten befindet sich ebenfalls in Gehdistanz.

Bei Interesse an einer Besichtigung bitten wir Sie, eine Anfrage über das Kontaktformular online zu senden, um weitere Details zu erhalten.

H280225Friedrich","Balkon / Terrasse, Rollstuhlgängig, Lift, Neubau","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Loft', 'Anzahl Zimmer:': '1', 'Etage:': '1', 'Wohnfläche:': '78 m2', 'Baujahr:': '2023'}",https://www.immoscout24.ch/mieten/4001820421
Zurich,1’790.–,CHF 1’600.–,CHF 190.–,3,"69
m2","Gasstrasse 37,",4056 Basel,"3-Zimmerwohnung zur Miete per sofort oder nach Vereinbarung in 4056 Basel - Gasstrasse 37

Wir vermieten per sofort oder nach Vereinbarung eine charmante 3-Zimmerwohnung im 1. Obergeschoss der gut gelegenen Liegenschaft Gasstrasse 37 in Basel.

Die ruhige und helle Wohnung besticht durch ihren Charme. Die Wohn- und Schlafbereiche sind mit einem schönen Holzboden ausgestattet. Der Eingangsbereich bietet ausreichend Platz für eine Garderobe oder einen Schuhschrank.

Die Liegenschaft liegt in der Nähe des Voltacenters und bietet in unmittelbarer Umgebung zahlreiche Einkaufsmöglichkeiten und Restaurants. Die nächste Bushaltestelle ist nur in wenigen Gehminuten entfernt.

Haben wir Ihr Interesse geweckt?

Gerne dürfen Sie sich mit uns unter Tel. 061 705 61 71 in Verbindung setzen.
Für Fragen stehen wir gerne zur Verfügung.",Balkon / Terrasse,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '1', 'Wohnfläche:': '69 m2'}",https://www.immoscout24.ch/mieten/4001818733
Zurich,1’900.–,CHF 1’650.–,CHF 250.–,3,"78
m2","Ormalingerweg 5,",4058 Basel,"Wir vermieten nach Vereinbarung eine sanierte 3-Zimmerwohnung im 4. OG am Ormalingerweg 5 in 4058 Basel.
Die ca. 78 m2 grosse Wohnung bietet Ihnen Folgendes:

"" Die Küche wurde vollständig erneuert und verfügt nun über neuste Küchengeräte, ebenso auch über eine eingebaute Waschmaschine/Trockner-Kombigerät
"" Das neu sanierte Badezimmer ist mit einer Badewanne ausgestattet
"" Im Eingangsbereich befindet sich ein grosszügiger Einbauschrank.
"" Alle Zimmer sind mit einem Parkettboden versehen. Küche, Bad und Eingangsbereich mit Plattenboden.
"" vom Wohnzimmer aus gelangen Sie auf den Balkon, mit Sicht ins Grüne
"" Zur Wohnung gehört ein Kellerabteil zur alleinigen Benutzung
"" Die Waschküche und der Veloraum sind Allgemeinräume.


Bitte beachten Sie, dass die Fotos typenähnlich oder seitenverkehrt sein können.

Haben wir Ihr Interesse geweckt? Zögern Sie nicht uns zu kontaktieren, um die schöne Wohnung zu besichtigen.","Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Parkplatz, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '4', 'Wohnfläche:': '78 m2'}",https://www.immoscout24.ch/mieten/4001727529
Zurich,1’480.–,CHF 1’310.–,CHF 170.–,1.5,N/A,"Gasstrasse 68,",4056 Basel,"Diese Wohnung eignet sich ideal für Paare oder Singles, die modernes Wohnen in einer gepflegten Umgebung schätzen.
Wir bieten Ihnen wunderschöne, komplett neu sanierte 1.5 Zimmerwohnungen in zentraler Lage. Die Wohnungen bestechen durch ihre modernen Charme, hochwertigen Materialien und ein durchdachtes Raumkonzept, das Komfort und Funktionalität vereint.
Ausstattung:
Wohnraum mit Vinylboden in heller Holzoptik. 
Entree, Küche und Bad mit hellgrauem Plattenboden.
Moderne Küche mit Glaskeramik, Geschirrspüler und Kühlschrank mit separatem Gefrierschrank.
Eigener Waschturm in der Wohnung
Balkon
Separates Kellerabteil vorhanden
Einkaufsmöglichkeiten und öffentlicher Verkehr in nächster Nähe
Ein Einstellhallenplatz kann zusätzlich für CHF 150.00 pro Monat dazu gemietet werden.
Folgende Wohnungen stehen Ihnen noch zur Verfügung:
Geschoss Wohnung      Nettomiete    Nebenkosten   Total  
2.OG Wohnung Nr. 63   1310.00            170.00        1480.00
3.OG Wohnung Nr. 69   1325.00            170.00        1495.00
4.OG Wohnung Nr. 75   1340.00            170.00        1510.00
Haben wir Ihr Interesse geweckt? Terminieren Sie sich noch heute einen Besichtigungstermin und überzeugen Sie sich selbst von dieser aussergewöhnlichen Immobilie.
Bei den Wohnungsfotos handelt es sich nicht um die Originalbilder der Wohnung, jedoch um denselben Wohnungstyp","Balkon / Terrasse, Waschmaschine, Tumbler, Garage, Lift, Renoviert","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1.5', 'Anzahl Badezimmer:': '1', 'Etage:': '1', 'Anzahl Etagen:': '4', 'Nutzfläche:': '35 m2', 'Letztes Renovationsjahr:': '2024'}",https://www.immoscout24.ch/mieten/4001502714
Zurich,1’195.–,CHF 1’085.–,CHF 110.–,1,N/A,"Gasstrasse 68/5,",4056 Basel,"Umfassend sanierte 1 -Zimmerwohnung im 4. Obergeschoss mit folgender Ausstattung:
Wohnzimmer und Schlafzimmer mit Vinylböden in heller Holzoptik. 
Küche, Bad und WC mit hellgrauem Plattenboden.
Moderne Küche mit Glaskeramik, Geschirrspüler und Kühlschrank mit separatem Gefrierschrank.
Eigener Waschturm in der Wohnung.
Einstellhallenplätze können dazu gemietet werden.",Lift,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1', 'Etage:': '4', 'Nutzfläche:': '30 m2'}",https://www.immoscout24.ch/mieten/4001467750
Zurich,1’325.–,CHF 1’175.–,CHF 150.–,1.5,"45
m2","Fasanenstrasse 121,",4058 Basel,"In der vollumfänglich renovierten Liegenschaft befindet sich im Erdgeschoss ein 45m2 grosses 1.5 Zimmerstudio mit einem grosszügigen Bad sowie einer modernen, weissen Küche. Wireless Anschluss ist im ganzen Haus vorhanden. Zusätzlich verfügt die Liegenschaft über eine grosse Gartenanlage und einer  Autoeinstellhalle.



Maison Erlenpark befindet sich unmittelbar neben dem Tierpark Lange Erlen, wo auch ein Parkrestaurant mit Spielplatz zum Verweilen einlädt. Die Spazierwege beidseitig des Flusses Wiese führen bis nach Riehen an die deutsch-schweizerische Grenze und schliessen ein Gebiet von 180 Hektaren Wald mit ein. Das bekannte Gartenbad Eglisee grenzt an diesen Wald. Die Langen Erlen werden intensiv von Spaziergängern, Joggern, Walkern, Inline-Skatern und Velofahrern genutzt. Daneben gibt es Familiengärten und Sportanlagen.


In wenigen Gehminuten sind der Badische Bahnhof, das Einkaufszentrum Stücki, die Messe Basel, das Musical Theater und die Autobahn in Richtung Flughafen, Zürich, Deutschland und Frankreich erreichbar. Nur 50 m vom Objekt entfernt befindet sich die Haltestelle des Buses Nummer 36, mit dem das Stadtzentrum gut erreichbar ist. Läden des täglichen Bedarfs und Schulen befinden sich in nächster Nähe.


Für weitere Auskünfte können Sie uns gerne kontaktieren.


 

Referenznr: 06.00.2","Haustiere erlaubt, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1.5', 'Etage:': 'EG', 'Wohnfläche:': '45 m2'}",https://www.immoscout24.ch/mieten/4001423427
Zurich,1’215.–,CHF 1’115.–,CHF 100.–,1,"29
m2","Claragraben 60,",4058 Basel,"Wir vermieten in einer renovierten Liegenschaft beim zentralen Claraplatz eine moderne 1-Zimmerwohnung im 4.OG.


Die Wohnung verfügt über:

- Wohn- / Schlafzimmer mit Eichenparkett

- Moderne Einbauküche mit Geschirrspüler, Glaskeramikherd sowie Kombigerät Backofen / Mikrowelle

- Grosse Dusche mit Glaswand

- Kellerabteil

- WiFi inklusive

- Kein Balkon


Die Liegenschaft verfügt über einen neuen Lift sowie eine Waschküche mit zwei Waschtürmen.


Öffentliche Verkehrsmittel und Einkaufsmöglichkeiten sind in unmittelbarer Nähe.


Für weitere Fragen stehen wir Ihnen gerne zur Verfügung.","Haustiere erlaubt, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1', 'Etage:': '4', 'Wohnfläche:': '29 m2'}",https://www.immoscout24.ch/mieten/4001378852
Zurich,2’150.–,CHF 1’900.–,CHF 250.–,3,"68
m2","Claragraben 60,",4058 Basel,"Wir vermieten am Claragraben eine moderne Dachwohnung mit hohem Komfort.


Die 3-Zimmerwohnung verfügt über:

- Vorplatz

- weisse Küche mit Geschirrspüler, Backofen, Kühlschrank und Induktionsherd

- Zwei Schlafzimmer

- Eichenparkett in allen Zimmern

- Grosse Dusche mit Glaswand

- Zwei grosse Dachterrassen

- Kellerabteil

- Wi-Fi in der Wohnung inklusiv


Ein neuer Lift sowie eine Waschküche mit zwei Waschtürmen stehen den Mietern zur Verfügung.


Öffentliche Verkehrsmittel und Einkaufsmöglichkeiten sind in nächster Nähe.


Wir freuen uns, wenn Sie uns diesbezüglich kontaktieren und stehen Ihnen gerne für eine Besichtigung zur Verfügung.","Haustiere erlaubt, Balkon / Terrasse, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '5', 'Wohnfläche:': '68 m2'}",https://www.immoscout24.ch/mieten/4001335899
Zurich,1’310.–,CHF 1’120.–,CHF 190.–,2,N/A,"Entenweidstrasse 74/7,",4056 Basel,"Wohnzimmer/Korridor mit hellen Vinylböden.
Einbauschrank im Korridor.
Bilder von typengleicher Wohnung!
Autoeinstellplätze in der Einstellhalle können dazu gemietet werden.
Die Wohnung kann nur noch befristet, längstens bis zum 30. Juni 2028 gemietet werden!","Balkon / Terrasse, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Anzahl Badezimmer:': '1', 'Etage:': '3', 'Nutzfläche:': '44 m2'}",https://www.immoscout24.ch/mieten/4001270666
Zurich,1’775.–,CHF 1’545.–,CHF 230.–,2,N/A,"Vogesenstrasse 135/1,",4056 Basel,"komplett sanierte 2-Zimmerwohnung mit Steingutplatten und Vinyl in geweisselter Parkettoptik, moderne Küche mit Granitabdeckung, Glaskeramik, grossem Kühlschrank mit 3 Gefrierschubladen, eigener Waschturm
Einstellhallenplätze können dazu gemietet werden.","Balkon / Terrasse, Waschmaschine, Tumbler, Kabel-TV, Lift, Renoviert","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Anzahl Badezimmer:': '1', 'Etage:': '1', 'Nutzfläche:': '62 m2', 'Letztes Renovationsjahr:': '2021'}",https://www.immoscout24.ch/mieten/4000869642
Zurich,1’210.–,CHF 1’070.–,CHF 140.–,2,N/A,"Entenweidstrasse 74/7,",4056 Basel,"Die Entenweidstrasse 74 liegt an äusserst zentraler Lage in Fussdistanz zum Bahnhof St. Johann, dem Volta- und dem Lothringerplatz. Die Wohnung verfügt über 
Grosse Fensterfronten welche viel Licht reinlassen
Geräumiges Wohn-/Schlafzimmer
Wandschrank
Laminatboden
Bad / WC
Autoeinstellplätze in der Einstellhalle können bei Bedarf dazu gemietet werden.
Ebenfalls in Fussdistanz finden Sie diverse Restaurants, eine Kita, viele Einkaufsmöglichkeiten und auch der Novartis-Campus ist nicht weit entfernt. 
Wichtig: Es können nur befristete Mietverträge bis 30.06.28 abgeschlossen werden.","Balkon / Terrasse, Lift","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2', 'Etage:': 'EG', 'Nutzfläche:': '44 m2'}",https://www.immoscout24.ch/mieten/4000633351
Zurich,1’900.–,CHF 1’710.–,CHF 190.–,1.5,N/A,"Vogesenstr. 135/2,",4056 Basel,"Total sanierte Wohnung mit Steingutplatten und Vinyl in geweisseltem Parkettoptik, eigener Waschturm, moderne Küche mit Glaskeramik, grossem Kühlschrank mit 3 sep. Gefrierschubladen und Geschirrspüler
SO BUCHEN SIE EINEN BESICHTIGUNGSTERMIN
www.bernasconiliegenschaften.ch
-                           Besichtigungstermin
-                           Wohnung auswählen
-                           ""Besichtigungstermin vereinbaren""
-                           Termin buchen
-                           Sie erhalten eine Bestätigung inkl. Bearbeitungsoptionen per E-Mail
Autoabstellplätze in der Einstellhalle können separat dazu gemietet werden.",,"{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '1.5', 'Anzahl Badezimmer:': '1', 'Etage:': '5', 'Nutzfläche:': '51 m2', 'Letztes Renovationsjahr:': '2021'}",https://www.immoscout24.ch/mieten/3003427455
Zurich,1’150.–,CHF 950.–,CHF 200.–,N/A,N/A,"Jacob Burckhardt-Str. 69,",4052 Basel,"Die Adimmo AG vermietet nach Vereinbarung folgende Räumlichkeiten an zentraler Lage: 

- die Fläche bestehend aus zwei grosszügigen Räumen, Teeküche, WC mit Dusche
- die Räume sind mit Laminat und die Nasszonen mit Platten ausgestattet
- das Objekt verfügt über einen direkten Aussenzugang 
- trotz, dass sich die Fläche im UG der Liegenschaft befindet, ist sie durch die vielen Fenster mit Tageslicht versorgt

Einstellhallenplätze können für CHF 150 pro Monat dazugemietet werden.

Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihren Anruf!","Stromanschluss, Wasseranschluss","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Hobbyraum', 'Etage:': '-1', 'Nutzfläche:': '76 m2', 'Letztes Renovationsjahr:': '2007', 'Baujahr:': '1980'}",https://www.immoscout24.ch/mieten/3003299570
Zurich,2’290.–,CHF 2’110.–,CHF 180.–,3.5,"66
m2","Erlenstrasse 98,",4058 Basel,"Diese wunderschöne, kernsanierte 3.5-Zimmer-Gartenwohnung bietet modernen Wohnkomfort in bester Lage. Der Erstbezug nach Sanierung garantiert höchste Wohnqualität mit stilvoller Ausstattung.


Highlights der Wohnung:
+ Erstbezug nach Kernsanierung – Alles neu!
+ Eigener Garten nur für Sie alleine (Achtung: Das Gartenbild ist eine bearbeitete Darstellung – der Garten wird noch fertiggestellt)
+ Eigener Waschturm in der Wohnung
+ Zentrale Lage mit hervorragender Anbindung
+ Moderne Ausstattung für höchsten Wohnkomfort
+ Helle Räume mit durchdachtem Grundriss
+ Nähe zum Badischen Bahnhof – ideal für Pendler
+ Öffentliche Verkehrsmittel & Einkaufsmöglichkeiten gleich gegenüber
+ Autobahnanschluss in unmittelbarer Umgebung
+ Einstellplätze können in der Nähe gemietet werden
 
Diese Wohnung ist ideal für Paare, kleine Familien oder Berufspendler, die Wert auf eine zentrale, dennoch komfortable Wohnlage legen.

Vermietung per 01.04.2025 oder nach Vereinbarung.

Vereinbaren Sie noch heute einen Besichtigungstermin!

Wir freuen uns auf Ihre Bewerbung (Anfragen bitte ausschliesslich per E-Mail)","Balkon / Terrasse, Waschmaschine, Kabel-TV, Ruhige Lage, Kinderfreundlich","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': 'EG', 'Wohnfläche:': '66 m2', 'Baujahr:': '2025'}",https://www.immoscout24.ch/mieten/4001986588
Zurich,1’760.–,CHF 1’500.–,CHF 260.–,3,"63
m2",N/A,N/A,"Diese 3 Zimmer Etagen-Wohnung in Basel ist ideal für alle, die auf der Suche nach einer zentral gelegenen, hellen und grosszügigen Wohnung sind. Die Nähe zu öffentlichen Verkehrsmitteln macht den Alltag hier besonders bequem. Der Balkon mit Weitsicht lädt zum Entspannen ein und die ruhige Gegend sorgt für eine angenehme Wohnatmosphäre. Ideal für Singles oder Paare, die das Stadtleben zu schätzen wissen.

Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:
- zentrale Lage
- helle Räume
- nahe Öffentliche Verkehrsmittel
- Balkon mit Weitsicht
- ruhige Gegend
- und, und, und ...


Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung!

Nichts Passendes gefunden? Über 2'100 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®

Selber eine Immobilie zu vermarkten?
Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitieren

Sie möchten eine Immobilie schätzen lassen?
Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!
https://www.betterhomes.ch/de/knowledge/estimation


Mehr Details
Lage: gut
Zustand: gut

Bäder / Nasszellen: 1 (1 x Badewanne / Lavabo / WC)
Öffentliche Verkehrsmittel: Bus, 150 m / Tram, 150 m
Schulen: Kindergarten, 300 m / Schulhaus, 700 m
Geschäfte: Migros, 650 m / Denner, 650 m",Balkon / Terrasse,"{'Verfügbarkeit:': 'Nach Vereinbarung', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3', 'Etage:': '1', 'Wohnfläche:': '63 m2'}",https://www.immoscout24.ch/mieten/4001964686
Zurich,3’340.–,CHF 2’815.–,CHF 525.–,2.5,"51
m2",N/A,N/A,"Neueröffnung August 2022

Willkommen in der Residenz Bachletten / Wohnen mit Serviceleistungen für jede Generation

Mitten im traditionsreichen Basler Bachletten-Holbein-Quartier nahe beim Schützenmatt-Park finden Sie in Ihrem neuen Zuhause ein hohes Mass an Erholung, gute Anbindung zum öffentlichen Verkehr, Einkaufsmöglichkeiten in Geh-Distanz sowie ein breites Freizeitangebot.

Das umgebaute Mehrfamilienhaus mit 2 ½ - 3 ½ Zimmer Wohnungen erfüllt alle Ansprüche an hochwertigem Wohnkomfort sowie attraktiven grosszügigen Grundrissen.

Die Wohnungen werden hindernisfrei, altersgerecht und rollstuhlgängig ausgeführt

Im Gemeinschaftsraum der Liegenschaft können Sie in der Küche bei geselligem Zusammensein gemeinsam kochen, backen oder gemütliche Nachmittag mit den Nachbarn oder Ihren Freunden und Verwandten verbringen.

Serviceleistungen:

Unter der Woche haben sie zu Geschäftszeiten jeden Tag einen Concierge vor Ort, der für Ihr Wohlbefinden verantwortlich ist.
Pflege und Betreuung sowie weitere Gesundheitsleistungen können jederzeit je nach Bedarf gebucht werden. Sie können selber kochen oder aber die Mahlzeiten auch über uns bestellen oder im Gemeinschaftraum einnehmen.

Weitere Dienstleistungen und unsere Wohnungen zeigen wir Ihnen gerne vor Ort bei einem persönlichen Gespräch.

Haben wir Ihr Interesse geweckt? Kontaktieren Sie uns für ein unverbindliches Beratungsgespräch. Wir freuen uns auf Sie.","Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Lift","{'Verfügbarkeit:': '01.06.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '2.5', 'Anzahl Wohnungen:': '24', 'Anzahl Etagen:': '4', 'Wohnfläche:': '51 m2', 'Baujahr:': '2022'}",https://www.immoscout24.ch/mieten/4001957913
Zurich,5’550.–,N/A,N/A,5,"175
m2","Burgunderstrasse 13a,",4051 Basel,"Wunderschöne 5 Zimmer Wohnung im Erdgeschoss. Wohnfläche 175 m2 in Zweifamiliehaus. Der Neubau wurde im Jahre 2010 fertiggestellt und entstand aus einem historischen Lagergebäude. Das einmalige Objekt ist umrahmt mit einem grossen Garten, Nachbargärten sowie altem Baumbestand und Schwimmteich für die Sommermonate. Das Objekt ist 2-geschossig (EG und 1.OG) und wird von 2 Parteien bewohnt.
Offen gestaltete, hohe Räume (2.72 m), 3 Zimmer und 1 Arbeitszimmer, 3 Nasszonen. Grosse, lange Fensterfront / Hebe-Schiebefenster mit Ausblick ins Grüne. Gedeckte 34 qm Aussenfläche, elektrische Stoffrolladen. Seperater Eingang für Gästezimmer (im Backstenhaus). Separater gedeckter Gartensitzplatz sowie Gartenbeleuchtung. Der allgemeine Teil der Gartenanlage, sowie Pool zur gemeinsamen Nutzung (total 4 Parteien). 2 Kellerräume: Waschküche 9.0 m2 / Keller 14,5 m2
Natureichenlangriemen in 3 Schlafzimmern, Jurakalksteinplatten in Nasszonen, Küche und im Wohnbereich, mit Cheminée und Sitzbank.","Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Swimmingpool, Altbau","{'Verfügbarkeit:': 'Sofort', 'Objekttyp:': 'Loft', 'Anzahl Zimmer:': '5', 'Etage:': 'EG', 'Wohnfläche:': '175 m2', 'Letztes Renovationsjahr:': '2010', 'Baujahr:': '1890'}",https://www.immoscout24.ch/mieten/4001919606
Zurich,2’950.–,CHF 2’700.–,CHF 250.–,3.5,"131
m2","Freilager-Platz 7,",4053 Basel,"Per 1. April 2025 oder nach Vereinbarung, ist diese grosszügige, sehr helle und äusserst moderne 3.5-Zimmer-Wohnung bezugsbereit.
Nur wenige Meter von Basel-Stadt (Gundeli) entfernt, steht der einzigartige Bau von Herzog & de Meuron. Die Liegenschaft verfügt über insgesamt 41 Mietwohnungen und liegt unmittelbar neben dem Naherholungsgebiet. Das vielfältige Stadtquartier Dreispitz ermöglicht Arbeiten, Wohnen, Kultur, Freizeit und Einkaufen in naher Umgebung.
Die Wohnungen bestechen durch ihre hohen Räume, bodentiefe Fenster, umlaufende und grosszügige Balkone, welche durch alle Zimmer zugänglich sind und die wunderbare Aussicht über das Dreispitzareal ins Grüne oder über die Stadt Basel.
Die Bilder stammen aus einer bauähnlichen, aber kleineren Wohnung im 8. OG!
Zusätzlich erwähnenswert:
eigener Waschturm
moderne, offene Einbauküche mit Geschirrspüler und Backofen
Bodenheizung
Dusche/WC und separates Badezimmer mit freistehender Badewanne
grosszügiger Einbauschrank / Garderobe im Eingangsbereich
Kellerabteil und Fahrradabstellraum
Auf Wunsch verfügbar sind Einstellplätze im nahegelegenen Parkhaus Ruchfeld zu CHF 130.00/Monat","Balkon / Terrasse, Geschirrspüler, Waschmaschine, Aussicht, Lift","{'Verfügbarkeit:': '01.04.2025', 'Objekttyp:': 'Wohnung', 'Anzahl Zimmer:': '3.5', 'Etage:': '5', 'Wohnfläche:': '131 m2', 'Baujahr:': '2014'}",https://www.immoscout24.ch/mieten/4001999114
